hash,path,is_app,points,style_points,time,lines_added,lines_removed,files,message,timestamp
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,ex/ex03bookshelf,False,15.0,1.0,110,4,4,3,basic code,1613164087
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: exam (1).app,True,0,0,6,0,0,1,add all mail before style fixes,1617190860
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: magicoventest.app,True,0,0,12,0,0,1,ovenfixing,1614892125
d2024466706de8b697dd55ee19ec8a2defeff239,pr/pr03ring,False,0,0,157,4,4,1,pr03.,1612822220
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex05mysticorbs,False,15.0,1.0,40,1,1,1,ex05,1614358232
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: all in ex12computerbuilder.app,True,0,0,30,0,0,1,base,1618949228
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,pr/pr03ring,False,0,0,60,1,1,1,try,1612868063
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex11computerstore,False,20.0,1.0,180,5,0,2,ex00 second try,1618246609
6e59be6a69a02cf474b30c8ed84f35b016c24338,ex/ex02webbrowser,False,0,0,60,1,1,1,ex02 try 5,1612828434
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,kt/kt0,False,13.2,0.0,100,3,3,2,fixed sorting and tostring,1617015408
8ed07c4b85ca8e908b392ba141e810b7b84953ec,ex/ex05mysticorbs,False,11.07,1.0,341,4,6,2,add empty optionals too,1614768194
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex05mysticorbs,False,13.41,1.0,60,0,2,1,style,1614986249
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex06files,False,0,0,5,0,0,1,- initial commit,1619871351
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: webbrowsertest.browsinghistoryafter100pages.app,True,0,0,19,0,0,1,ex02,1612735807
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/application: chocolatefactory.app,True,0,0,82,0,0,1,kt.,1617202250
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: kittenstatisticstest.testfindyoungestkittensreturnsemptylist.app,True,0,0,24,0,0,1,lx01 first commit,1614987066
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex08delivery,False,0,0,300,9,3,4,try,1617125741
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex01idcode,False,15.0,1.0,360,34,26,1,01,1611755177
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex03bookshelf,False,13.35,1.0,629,9,0,2,commit ex03.,1612993031
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: hashlist.app,True,0,0,90,0,0,1,lx05generics fix null exception error when searching for last item in chain,1620156279
6e59be6a69a02cf474b30c8ed84f35b016c24338,pr/pr03ring,False,0,0,60,1,4,1,pr03,1613076302
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex06files,False,0,0,151,10,11,2,ex06 final style error fixes,1614624777
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex05mysticorbs,False,15.0,1.0,3363,24,13,8,ex05_part2,1614343897
a4076a2bcf120779015e2aa34f816dea364e0c57,tk/tk0,False,4.0,0.0,2700,122,0,3,version 5 cat,1614029906
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: messagetest.app,True,0,0,24,0,0,1,commit ex04.,1613943966
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: inputfilesbufferreadertest.app,True,0,0,125,0,0,1,translator,1616692144
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex03bookshelf,False,15.0,1.0,120,1,2,1,books and persons 2nd part,1613231542
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: exam.app,True,0,0,20,0,0,1,lonesum,1614365454
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: morsefilescontroller.app,True,0,0,141,0,0,1,ex06 fix missing word ending from morse to words,1614544589
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex00hello,False,1.0,1.0,60,1,1,1,"commit: corrected style, end line",1612275308
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex05mysticorbs,False,14.0,1.0,60,4,1,1,test push,1614698879
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex03bookshelf,False,12.02,1.0,198,0,0,1,ex11 first push,1618310452
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gtm/gradle: gomokugui [build].app,True,0,0,1098,0,0,1,lx03,1618857046
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: comparabletest.testcomparetwostandardovenscreatedorbsamount.app,True,0,0,80,0,0,1,- try sorting,1614543915
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex07coffee,False,0,1.0,871,30,27,18,pr02datastructures v2.0,1618305333
9e03963810356656f577aa42d0b430a656f94095,exam/exam0,False,0,0,120,320,0,3,1,1619292305
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,ex/ex02webbrowser,False,0,0,720,46,22,2,style fix,1612731153
33f5a3c8f62f784934631bd28c547a20b1f89545,pr/pr03ring,False,0,0,28,0,0,1,kt,1617197828
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex05mysticorbs,False,13.8,1.0,120,1,0,1,pr && ex,1614093546
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex03bookshelf,False,15.0,1.0,9029,75,4,3,ex03 - both halves,1613438349
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex11computerstore,False,20.0,1.0,5435,375,0,8,initial commit,1618150170
9e03963810356656f577aa42d0b430a656f94095,.gtm/junit: webbrowsertest.app,True,0,0,20,0,0,1,1,1612547052
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: hoteltest.testoverviewallrooms.app,True,0,0,10,0,0,1,initial commit,1617196141
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex08delivery,False,0,0,120,3,21,1,with comments,1617539758
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex03bookshelf,False,15.0,1.0,60,3,2,1,test push,1612959695
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex03bookshelf,False,15.0,1.0,783,6,5,3,ex03,1612969960
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,.gtm/application: postoffice.app,True,0,0,148,0,0,1,kt 3 ül tehtud,1617191934
db9c003daba43c4ac829e8a50f726a69a43f9e75,.gtm/junit: hoteltests.testroombasics.app,True,0,0,28,0,0,1,ex00 second try,1617194151
31ae136fba01ca42052ac4b4563052b857019022,pr/pr03ring,False,0,0,110,5,1,1,"i have declared something, but this is a test",1613407664
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex08delivery,False,0,0,240,7,3,2,ex08.,1616764865
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/application: main.app,True,0,0,23,0,0,1,ex03 change all equals to equalsignorecase,1612891388
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: automaticcoffeemachinetest.emptygroundscontainer.app,True,0,0,9,0,0,1,test push,1615899873
9e03963810356656f577aa42d0b430a656f94095,ex/ex06files,False,0,0,400,15,4,4,1,1614987126
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex05mysticorbs,False,15.0,1.0,120,6,3,1,exam,1614092770
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,tk/tk0,False,5.0,1.0,120,0,2,1,- style,1614171367
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex00hello,False,1.0,1.0,195,0,0,1,first commit- all done,1612316826
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex05mysticorbs,False,13.5,1.0,200,3,2,1,orbsfactory 1,1615476474
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex08delivery,False,0,0,990,15,3,3,ex00 second try,1617382143
2dc3b95bd118d4f20118fbd65f7437401aded85b,gtm_commands.txt,False,0,0,360,0,0,1,tk00,1613823811
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,tk/tk1,False,4.88,1.0,60,1,1,1,added class painting,1614273829
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex03bookshelf,False,12.0,1.0,240,1,4,1,person & book,1613623194
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: webbrowsertest.a100timesgotoandback.app,True,0,0,20,0,0,1,ex02,1612728799
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex05mysticorbs,False,13.41,1.0,60,0,0,1,gtm commit,1616808080
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: webbrowsertest.test_sethomepage.app,True,0,0,8,0,0,1,webbrowser + tests,1612623854
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex05mysticorbs,False,13.8,1.0,45,6,1,1,pr && ex,1614093482
2d94421a5be179129acee971e78a6a12e44a9d64,ex/ex02webbrowser,False,0,0,2905,67,38,3,data,1612734334
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex11computerstore,False,20.0,1.0,60,1,1,1,pr02datastructures v2.0,1618345253
719305de70aadb1a82b4aa2db22792baf41aae6e,.gtm/application: exam.app,True,0,0,157,0,0,1,tk1,1614271736
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: ee.taltech.iti0202.mysticorbs in ex05mysticorbs.app,True,0,0,8,0,0,1,- test first part,1614436339
23edbf5d35cbee257b6b0eff3b0b0ca29db3c809,.gtm/application: coffeemachine.app,True,0,0,75,0,0,1,exam,1616085662
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/application: ring.app,True,0,0,60,0,0,1,- initial test,1612795926
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex03bookshelf,False,15.0,1.0,873,3,6,2,ex03 remove get ring copy,1612884817
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: comparabletest.testcomparemagicovens.app,True,0,0,20,0,0,1,- 1 test failing,1614497762
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex02webbrowser,False,0,0,240,14,1,1,ex02 second commit,1612184396
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex06files,False,0,0,260,22,2,4,09.03 5,1615285259
9e03963810356656f577aa42d0b430a656f94095,.gtm/application: webbrowser.app,True,0,0,807,0,0,1,1,1612541262
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex03bookshelf,False,15.0,1.0,3343,117,0,4,books and persons,1612960150
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: capsulecoffeemachinetest.testmakingcoffeenocapsule.app,True,0,0,72,0,0,1,- initial commit,1615817608
cd4671c644e3e91baadccd5d352d5e9f51915b2f,ex/ex05mysticorbs,False,11.55,1.0,239,0,0,6,13.03,1615661286
9e03963810356656f577aa42d0b430a656f94095,.gtm/junit: inputfilesscannertest.test9.app,True,0,0,49,0,0,1,1,1615504898
788ae06526091b46bb54b02916c0e6bde170ffc6,tk/tk1,False,4.0,0.0,420,46,2,2,"tk1, test 9",1614274627
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex05mysticorbs,False,13.41,1.0,2595,5,4,6,errors?,1614904516
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: ee.taltech.iti0202.mysticorbs in ex05mysticorbs.app,True,0,0,160,0,0,1,ex05,1614381238
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex11computerstore,False,20.0,1.0,488,15,1,4,ex11,1617746247
e5949847532a923d86c76e67d7eb373b83986892,ex/ex01idcode,False,15.0,1.0,60,3,3,1,1,1612193252
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: socialnetworktest.testregistermultiplegroups.app,True,0,0,6,0,0,1,feed fix,1614112986
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex01idcode,False,15.0,1.0,348,15,18,1,refactor last magic numbers,1611748564
33f5a3c8f62f784934631bd28c547a20b1f89545,pr/pr06shelter,False,0,0,180,1,1,1,pr06,1614968158
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.idea/modules.xml,False,0,0,120,0,0,1,ex02 first commit,1612184051
9e03963810356656f577aa42d0b430a656f94095,ex/ex02webbrowser,False,0,0,675,13,9,1,1,1612530740
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex06files,False,0,0,100,1,1,2,ex00 second try,1614726787
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: webbrowsertest.top3pagesarelatertest.app,True,0,0,181,0,0,1,ex02 first commit,1612184051
e5949847532a923d86c76e67d7eb373b83986892,.gtm/application: stockdemo.app,True,0,0,30,0,0,1,1,1613983760
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/junit: coffeemachinetest.testkitchen.app,True,0,0,30,0,0,1,ex07coffee,1616447705
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex05mysticorbs,False,15.0,1.0,300,6,10,2,magic,1614518972
6e59be6a69a02cf474b30c8ed84f35b016c24338,ex/ex06files,False,0,0,3233,225,0,8,ex06,1615327129
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: coffeemachinetest.addwater.app,True,0,0,653,0,0,1,tranlated line stringbuilder,1615840850
d2024466706de8b697dd55ee19ec8a2defeff239,tk/tk1,False,4.1,1.0,60,71,0,3,commit tk1.,1614269075
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex11computerstore,False,20.0,1.0,120,8,5,1,ex11 - try reading,1618248451
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex08delivery,False,0,0,120,1,1,1,ex00 second try,1617613208
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex12computerbuilder,False,0,0,560,0,0,2,get(id),1618383705
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex03bookshelf,False,14.7,1.0,254,1,2,2,- price removed from equals,1613466042
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex06files,False,0,0,540,10,5,3,ex06,1615153347
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,.gtm/testng: morsetranslatortest.translatefrommorsesentence.app,True,0,0,8,0,0,1,a,1615232472
33f5a3c8f62f784934631bd28c547a20b1f89545,pr/pr04stock,False,0,0,3757,20,3,2,pr04,1613681185
e5949847532a923d86c76e67d7eb373b83986892,tk/tk2,False,2.3,0.0,180,0,0,1,1,1614426357
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex02webbrowser,False,0,0,120,19,19,1,top3-help,1612901048
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: persontest.app,True,0,0,43,0,0,1,commit ex03.,1612969947
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/junit: kitchentest.makelotofcoffees.app,True,0,0,283,0,0,1,pr && ex,1615828470
dc19d0420561cf0175257039bf35deed2c6b928d,kt/kt1,False,0,0,240,23,9,1,trytry,1617192923
8ed07c4b85ca8e908b392ba141e810b7b84953ec,lx/lx01stream,False,1.8,1.0,80,1,1,1,tolowercase added,1616245046
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex08delivery,False,0,0,60,6,6,1,a,1617376320
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: databasetest.testgettingcomponentproductnotfound.app,True,0,0,12,0,0,1,"before constructor, tests implemented",1618822782
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,pr/pr04stock,False,0,0,1776,6,6,4,pr04,1613319122
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: fixabletest.testorbfactoryfixingovenswhenproducingorbs.app,True,0,0,162,0,0,1,ex05 remove change but also don't check if oven is broken,1614009492
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: morsetranslatortest.testtranslatelinestomorseoneline.app,True,0,0,22,0,0,1,tests,1615321647
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,.gtm/junit: webbrowsertest.sethomepage.app,True,0,0,20,0,0,1,"initial push, for testing",1612708821
cd4671c644e3e91baadccd5d352d5e9f51915b2f,.gtm/junit: outputfileswritertest.app,True,0,0,75,0,0,1,13.03,1615661286
d656fdd2fb0684f0bf1448645dca74b09473f9a1,.gtm/junit: webbrowsertest.testexample4.app,True,0,0,6,0,0,1,ex02 initial commit,1612905358
227e3651af4e705dea62a314140d296d1c10bd9c,pr/pr02datastructures,False,5.0,1.0,12,0,0,1,3,1612891605
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex05mysticorbs,False,15.0,1.0,720,4,4,5,tk1,1614116266
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: orbfactory.app,True,0,0,130,0,0,1,first test,1614716935
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/junit: comparabletest.app,True,0,0,15,0,0,1,sort ovens?,1614686209
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: couriertest.getlocation.app,True,0,0,12,0,0,1,dummy,1617730733
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex01idcode,False,15.0,1.0,660,18,6,1,updated isdaynumbercorrectadded javadoc comments,1611972389
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex05mysticorbs,False,15.0,1.0,110,0,0,3,coffeemachines,1616004912
788ae06526091b46bb54b02916c0e6bde170ffc6,tk/tk2,False,4.7,1.0,2448,202,0,3,"tk2, test1",1614429869
09caedabb6997799be7e945a6800afe39edf87e8,ex/ex05mysticorbs,False,14.4,1.0,240,4,0,2,first done?,1614716551
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex06files,False,0,0,3436,0,0,6,computer store,1618155105
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex08delivery,False,0,0,660,11,12,1,8 - locations efficiency,1617703417
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: all in ex06files.app,True,0,0,147,0,0,1,commit ex06.,1614684150
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex07coffee,False,0,1.0,27459,1113,0,26,first,1615738932
d656fdd2fb0684f0bf1448645dca74b09473f9a1,pr/pr02datastructures,False,5.0,1.0,180,14,5,1,pr02 corrected,1612309674
e5949847532a923d86c76e67d7eb373b83986892,ex/ex05mysticorbs,False,3.24,0.0,240,0,0,1,1,1615197197
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: socialnetworktest.app,True,0,0,152,0,0,1,ex05,1614264741
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/application: main.app,True,0,0,15,0,0,1,book,1613810146
6e59be6a69a02cf474b30c8ed84f35b016c24338,.gtm/junit: magicorbtest.app,True,0,0,541,0,0,1,pr06,1615317776
1b2b546d31fe5c8aee03fe57b801846423b53685,tk/tk2,False,2.2,1.0,1380,91,0,1,first commit,1614428888
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/junit: databasetest (1).app,True,0,0,128,0,0,1,ex12 - basics done,1618427038
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,.gtm/junit: ee.taltech.iti0202.coffee.tests in ex07coffee.app,True,0,0,12,0,0,1,väike update,1616599918
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex02webbrowser,False,0,0,288,9,3,1,ex00 second try,1612384864
09caedabb6997799be7e945a6800afe39edf87e8,.gtm/junit: socialnetworktest.usertests.app,True,0,0,12,0,0,1,all done?,1614083402
33f5a3c8f62f784934631bd28c547a20b1f89545,.gtm/junit: webbrowsertest.testback.app,True,0,0,20,0,0,1,test file,1612814474
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,pr/pr03ring,False,0,0,180,1,1,1,-,1612870077
9e03963810356656f577aa42d0b430a656f94095,kt/kt1,False,0,0,282,7,6,2,1,1617198705
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: rerun failed tests.app,True,0,0,50,0,0,1,fixes,1616267912
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,kt/kt1,False,0,0,681,8,2,1,"first tasks, push 6",1617198201
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex06files,False,0,0,60,2,1,1,ex06 remove whitespace at the end of morse code,1614517842
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex06files,False,0,0,3432,215,0,17,pr && ex,1614677792
dc19d0420561cf0175257039bf35deed2c6b928d,.gtm/junit: orbfactorytest.test1.app,True,0,0,280,0,0,1,first,1614294097
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex01idcode,False,15.0,1.0,840,22,21,1,ex01,1611756300
2dc3b95bd118d4f20118fbd65f7437401aded85b,ex/ex02webbrowser,False,0,0,120,5,5,1,webbrowser + tests,1612625598
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,lx/lx01stream,False,2.0,1.0,840,110,0,2,kittens,1615046502
2d358cc6104ea9808d26fa399aa7345d7c68baab,tk/tk1,False,4.63,1.0,10,0,0,1,kt1,1617177871
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex11computerstore,False,20.0,1.0,960,115,5,3,style some,1618156268
d656fdd2fb0684f0bf1448645dca74b09473f9a1,ex/ex01idcode,False,15.0,1.0,180,8,9,1,ex01 exceptions,1612300419
32472c07e5a895570c665fbe1d0e7a141f54a2d5,ex/ex06files,False,0,0,349,21,3,1,fix some tests.,1615302256
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,kt/kt0,False,13.2,0.0,60,1,1,1,pr02datastructures v2.0,1617125915
31ae136fba01ca42052ac4b4563052b857019022,pr/pr02datastructures,False,5.0,1.0,1057,11,2,1,data or structures or both,1612725246
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex08delivery,False,0,0,1200,8,8,6,get name,1617478450
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex05mysticorbs,False,15.0,1.0,60,2,2,1,proov,1614268581
31ae136fba01ca42052ac4b4563052b857019022,ex/ex05mysticorbs,False,12.96,1.0,60,0,1,1,first test,1614716077
2d94421a5be179129acee971e78a6a12e44a9d64,ex/ex08delivery,False,0,0,420,7,2,1,delivery,1617623312
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: all in ex12computerbuilder.app,True,0,0,1574,0,0,1,ex12.,1618572316
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: inputfilesbufferreadertest.readtextfromfile.app,True,0,0,195,0,0,1,test push,1614948390
9e03963810356656f577aa42d0b430a656f94095,pr/pr03ring,False,0,0,210,0,0,1,1,1612993889
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex04socialnetwork,False,0,0,120,3,1,1,pr02datastructures v2.0,1614079568
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex08delivery,False,0,0,420,14,23,1,ex00 second try,1617444652
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex11computerstore,False,20.0,1.0,120,6,6,1,ex11 - try reading,1618247809
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: couriertest.getname.app,True,0,0,9,0,0,1,dummy,1617730733
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex12computerbuilder,False,0,0,780,0,0,4,lx03,1619039985
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,.gtm/junit: persontest.basictesting.app,True,0,0,68,0,0,1,"first commit, can't identify if one book equals another yet",1613327323
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex06files,False,0,0,120,6,6,1,ex06,1615297121
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex06files,False,0,0,480,55,25,8,style corrections,1615907298
e5949847532a923d86c76e67d7eb373b83986892,.gtm/application: main.app,True,0,0,8,0,0,1,1,1613077068
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: worldtest.testaddlocationnotalldistances.app,True,0,0,15,0,0,1,initial commit,1617012157
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex06files,False,0,0,120,2,4,1,ex00 second try,1614684873
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: resourcestoragetest.testresourcestorageisempty.app,True,0,0,34,0,0,1,ex05 first commit,1613931090
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex13pokemon,False,20.0,1.0,2188,36,91389,6,proov,1619380534
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex03bookshelf,False,15.0,1.0,905,18,6,3,ex00 second try,1612979527
e515278837da9a7c73923fde0b7a76b4ad67042a,pr/pr06shelter,False,0,0,470,6,0,1,test push,1614781923
e06735c15c0ae70511269dc1df78703c80a5c1dd,lx/lx02personstatistics,False,2.61,1.0,300,33,6,4,lx02 up,1616947074
db9c003daba43c4ac829e8a50f726a69a43f9e75,lx/lx01stream,False,2.0,1.0,120,2,0,1,ex00 second try,1615070789
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/junit: all in ex05mysticorbs.app,True,0,0,10,0,0,1,oven,1616352125
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex01idcode,False,15.0,1.0,1260,17,42,1,ex01 refactor getbirthplace method,1612363317
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex08delivery,False,0,0,8178,430,0,9,initial commit,1616759496
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/junit: oventest.teststandardovencannotcreateorbifnotenoughresources.app,True,0,0,3,0,0,1,lahendus,1614720192
31ae136fba01ca42052ac4b4563052b857019022,ex/ex03bookshelf,False,11.56,1.0,112,3,0,1,testing the bookshelf,1613769060
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: spaceoventest.testspaceovencreatesstandardorbsifitisbroken.app,True,0,0,90,0,0,1,tk0 test array,1613945681
2d94421a5be179129acee971e78a6a12e44a9d64,ex/ex03bookshelf,False,14.0,1.0,617,11,4,2,book shelf,1613508655
a4076a2bcf120779015e2aa34f816dea364e0c57,.gtm/application: main (1).app,True,0,0,189,0,0,1,version2,1615757725
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,.gtm/application: main.app,True,0,0,40,0,0,1,pr02datastructures v2.0,1616502035
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex02webbrowser,False,0,0,120,3,0,1,first,1612264962
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex08delivery,False,0,0,60,2,4,1,ex00 second try,1617471028
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,pr/pr03ring,False,0,0,2144,118,0,2,first try,1613148852
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex05mysticorbs,False,15.0,1.0,609,29,11,5,ex05,1614609061
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: ee.taltech.iti0202.mysticorbs in ex05mysticorbs.app,True,0,0,27,0,0,1,ex05,1614355774
